txt,annotated_txt,label,distance,intent
Tô  muito nervosa Marcela com tudo isso,Tô  muito nervosa Marcela com tudo isso,4,0.1617263034743729,inform_symptoms
O meu problema  é  psicológico    nem dormi estou  conseguindo,O meu problema  é  psicológico    nem dormi estou  conseguindo,1,0.1239029709112609,inform_symptoms
Tem algum remédio  que a pessoa tome para se acalmar,Tem algum remédio  que a pessoa tome para se acalmar,81,0.1289112064331368,inform_symptoms
Tá  certo,Tá  certo,84,0.11716619810097184,greeting
Tá  bom,Tá  bom,84,0.11011022807865756,greeting
"Obrigada , que Deus  te abençoe","Obrigada , que Deus  te abençoe",50,0.07692666048024055,greeting
Eu preciso de um psicólogo pra eles O luto é patológico e o temor do Corona está acabando com eles,Eu preciso de um psicólogo pra eles O luto é patológico e o temor do Corona está acabando com eles,33,0.10325862985912881,inform_symptoms
"Se precisar financeiramente sim! Mas atitudes como levar a médico acompanhar, orienta pra procurar os serviços de saúde ""somos  nós""","Se precisar financeiramente sim! Mas atitudes como levar a médico acompanhar, orienta pra procurar os serviços de saúde ""somos  nós""",81,0.1482278956843448,inform_symptoms
Ela ainda hoje leva os outros irmãos para os médicos. Ela acha que todos nós iremos ter que morrer ou de uma coisa ou de outra! Ela era da saúde,Ela ainda hoje leva os outros irmãos para os médicos. Ela acha que todos nós iremos ter que morrer ou de uma coisa ou de outra! Ela era da saúde,33,0.12725531716005178,inform_symptoms
Boa tarde!,Boa tarde!,55,0.10313604837990642,greeting
"Estou a 03 dias com febre e tosse seca, muitas dores nas costas","Estou a 03 dias com [febre](SINTOMA) e [tosse seca](SINTOMA), muitas dores nas costas",47,0.09740651243930831,inform_symptoms
Só quando tusso,Só quando tusso,26,0.16815721961000374,inform_symptoms
Febre controlada com Dipirona 1g,[Febre](SINTOMA) controlada com Dipirona 1g,31,0.17065320935907724,inform_medicine
"Tosse, coisa e espirros controlados com Alexofedrin D.","[Tosse](SINTOMA), coisa e espirros controlados com Alexofedrin D.",15,0.17312841059737483,inform_symptoms
Sim!,Sim!,61,0.15949377441418233,greeting
Ok. Entendí.,Ok. Entendí.,61,0.13294096492803742,greeting
Obrigada!,Obrigada!,45,0.121461971011807,greeting
"Falta de ar, não. E à noite, fico febril. Tou conseguindo controlar a febre com a Dipirona. É durante o dia, a temperatura é normal.","[Falta de ar](SINTOMA), não. E à noite, fico febril. Tou conseguindo controlar a [febre](SINTOMA) com a Dipirona. É durante o dia, a temperatura é normal.",33,0.10672902812931206,inform_symptoms
"Consigo me manter bem com a Dipirona. Mas hoje, tive dor de cabeça e mal estar. Uma gastura no estômago. Sem vontade de comer.","Consigo me manter bem com a Dipirona. Mas hoje, tive [dor de cabeça](SINTOMA) e [mal estar](SINTOMA). Uma gastura no estômago. Sem vontade de comer.",30,0.08290312392145394,inform_symptoms
Obrigado!,Obrigado!,45,0.1320224002012821,greeting
Boa noite!,Boa noite!,55,0.08156320199942191,greeting
Hoje de manhã senti um pouco de falta de ar. Sinto uma das narinas entupidas,Hoje de manhã senti um pouco de [falta de ar](SINTOMA). Sinto uma das narinas entupidas,89,0.08852205692807236,inform_symptoms
Tenho rinite e sinusite,Tenho rinite e [sinusite](SINTOMA),27,0.14108927921063474,inform_symptoms
Dor na nuca e nas costas bem acentuada. É um pouco de pigarro na garganta.. Eu tossi durante a aula,Dor na nuca e nas costas bem acentuada. É um pouco de pigarro na [garganta](SINTOMA).. Eu tossi durante a aula,47,0.10657247363771027,inform_symptoms
"Como se eu tivesse dormido de mal jeito, machucado. Fica tensionada e dói quando mexo a cabeça","Como se eu tivesse dormido de mal jeito, machucado. Fica tensionada e dói quando mexo a cabeça",63,0.08039828285687889,inform_symptoms
Nariz entupido é considerado sintoma de covid? Ou só a sensação de falta de ar?,[Nariz](SINTOMA) entupido é considerado sintoma de covid? Ou só a sensação de [falta de ar](SINTOMA)?,75,0.1035808384421234,inform_symptoms
"Sim. Como eu tenho alergia a muitas coisas, penso que pode ser uma crise alérgica","Sim. Como eu tenho [alergia](SINTOMA) a muitas coisas, penso que pode ser uma crise alérgica",33,0.08436278227919802,inform_symptoms
Tylenol ou paracetamol,Tylenol ou paracetamol,31,0.13153211531857567,inform_medicine
Posso retomar o uso do Alektos? Me sinto bem quando uso,Posso retomar o uso do Alektos? Me sinto bem quando uso,6,0.12375438289883056,request_inform
Ou soro mesmo?,Ou soro mesmo?,12,0.13221633245910347,request_inform
Ok,Ok,60,0.20257816227001735,greeting
Não. Ficarei me observando,Não. Ficarei me observando,4,0.16693579371571177,inform_symptoms
Falta de apetite perda do alfato labios e boca seca boca amarga,Falta de apetite perda do alfato labios e [boca seca boca amarga](SINTOMA),15,0.12842927380113067,inform_symptoms
Entalo na garganta e dor no estomago,Entalo na [garganta](SINTOMA) e dor no estomago,85,0.09474634971321738,inform_symptoms
Da vontade de tosse e eu respiro pela boca pra voltar a respirar normal,Da vontade de [tosse](SINTOMA) e eu respiro pela boca pra voltar a respirar normal,63,0.11133825380640316,inform_symptoms
"Ola, boa noite!","Ola, boa noite!",55,0.1122945020935886,greeting
"Os sintomas que venho sentido hj é dor de cabeca, nariz entupido e desde ontem venho sentindo dor de barriga, tudo que como vem me dando dor de barrigas","Os sintomas que venho sentido hj é dor de cabeca, nariz entupido e desde ontem venho sentindo [dor de](SINTOMA) barriga, tudo que como vem me dando dor de barrigas",30,0.08216597302839246,inform_symptoms
"A gripe vai fzr duas semanas, no início me deu febre e dores no corpo, hj não sinto mais febre e nem dor no corpo, mas dar um pouco de dor de cabeça e ontem comecei a ter dor de barriga.","A gripe vai fzr duas semanas, no início me deu [febre](SINTOMA) e dores no corpo, hj não sinto mais [febre](SINTOMA) e nem [dor](SINTOMA) no corpo, mas dar um pouco de [dor de cabeça](SINTOMA) e ontem comecei a ter [dor de barriga](SINTOMA).",30,0.05503470705337288,inform_symptoms
Tá bom Dra.,Tá bom Dra.,84,0.18055480919336597,greeting
Somente isso mesmo.,Somente isso mesmo.,91,0.1144384568499831,greeting
Estou sentindo um pouco de falta de ar,Estou sentindo um pouco de [falta de ar](SINTOMA),13,0.12622273363245073,inform_symptoms
Repouso,Repouso,42,0.22139412601939346,inform_symptoms
Como tô chorando o nariz fica ruim. Pq tenho renite,Como tô chorando o nariz fica ruim. Pq tenho renite,1,0.1023560681111585,inform_symptoms
E a falta de ar??,E a [falta de ar](SINTOMA)??,12,0.15996502319598338,request_inform
Tem algum exercício para a falta de ar?,Tem algum exercício para a [falta de ar](SINTOMA)?,75,0.11898380439368761,inform_symptoms
Tá bom,Tá bom,84,0.11011022807865756,greeting
Ta bem,Ta bem,84,0.16363105066305128,greeting
É pelo whatsapp tbm?,É pelo whatsapp tbm?,12,0.16206932077745706,request_inform
Nunca fiquei com falta de ar,Nunca fiquei com [falta de ar](SINTOMA),13,0.10037231471226216,inform_symptoms
O coração acelerado desde ontem. Mas a falta de ar hj,O coração acelerado desde ontem. Mas a [falta de ar](SINTOMA) hj,49,0.1561002118368614,inform_symptoms
Hj não fiz nada,Hj não fiz nada,37,0.144708319042273,inform_symptoms
Mas hj meu coração tá muito acelerado,Mas hj meu coração tá muito acelerado,87,0.14624356424763973,inform_symptoms
Tenho medo,Tenho medo,27,0.14837317731191235,inform_symptoms
Que médico??,Que médico??,12,0.15024664146091093,request_inform
Tá bem,Tá bem,84,0.14778014011296337,greeting
Tá bem. Vou tentar!!,Tá bem. Vou tentar!!,61,0.14986721654247703,greeting
Obrigada. Não não!! Vou tentar fazer o q vc falou,Obrigada. Não não!! Vou tentar fazer o q vc falou,32,0.14793525590225876,greeting
Ainda sinto um pouco de falta de ar e taquicardia,Ainda sinto um pouco de [falta de ar](SINTOMA) e [taquicardia](SINTOMA),13,0.11846897441136317,inform_symptoms
Não é grande só q sinto dificuldade o q não é normalmente,Não é grande só q sinto dificuldade o q não é normalmente,14,0.1267067434744612,request_inform
Raramente fico doente,Raramente fico doente,4,0.15157644358485112,inform_symptoms
"Mas dentro dessa situação, será que posso ser contraído o vírus?  Ou pode ser que eles tenham pegado uma virose, alguma hipótese?","Mas dentro dessa situação, será que posso ser contraído o vírus?  Ou pode ser que eles tenham pegado uma virose, alguma hipótese?",75,0.0961252904440576,inform_symptoms
Então apenas em instituições particulares posso realizar esse teste?,Então apenas em instituições particulares posso realizar esse teste?,6,0.11034279627876575,request_inform
Até agora está tudo bem. Vou esperar mais uns dias e qualquer coisa dou um retorno aqui pra vocês!,Até agora está tudo bem. Vou esperar mais uns dias e qualquer coisa dou um retorno aqui pra vocês!,32,0.14237791044303738,greeting
"Mas muito obrigado, e agradeço também pelo trabalho que vocês vem realizando!","Mas muito obrigado, e agradeço também pelo trabalho que vocês vem realizando!",32,0.11457767326690893,greeting
Gostaria de saber qual remédio melhor pra tomar com esses sintomas,Gostaria de saber qual remédio melhor pra tomar com esses sintomas,24,0.11275899022260871,request_inform
Dor de cabeça intensa,[Dor de cabeça](SINTOMA) intensa,46,0.10211237703103526,inform_symptoms
Arritmia,[Arritmia](SINTOMA),42,0.1888587407634058,inform_symptoms
Meu corpo doi muito,Meu corpo doi muito,87,0.16760682475968802,inform_symptoms
Gostaria de saber se posso tomar em casa mesmo uma medicação para aliviar a tosse,Gostaria de saber se posso tomar em casa mesmo uma medicação para aliviar a [tosse](SINTOMA),24,0.09900846399241903,request_inform
Tosse,[Tosse](SINTOMA),42,0.23014025499320123,inform_symptoms
Pressão alta,Pressão alta,42,0.2585208884573821,inform_symptoms
O que  incomoda até o momento é  só a tosse,O que  incomoda até o momento é  só a [tosse](SINTOMA),49,0.15356895940700532,inform_symptoms
Queria algo para aliviar a tosse,Queria algo para aliviar a [tosse](SINTOMA),81,0.14945998258546322,inform_symptoms
Só estamos tomando paracetamol,Só estamos tomando paracetamol,88,0.1551674325891793,inform_medicine
Só estamos com tosse,Só estamos com [tosse](SINTOMA),48,0.1530685408876743,inform_symptoms
"Comecei espirrando,  passou os espirros. Depois apareceu essa coceira na garganta.  E não sinto cheiro de nada. Mas sinto sabor.","Comecei espirrando,  passou os [espirros](SINTOMA). Depois apareceu essa [coceira na garganta](SINTOMA).  E não sinto cheiro de nada. Mas sinto sabor.",30,0.0911048958514078,inform_symptoms
"Não. As parece que tá,não sei... ontem sentir ele seco","Não. As parece que tá,não sei... ontem sentir ele seco",14,0.10302233337299704,request_inform
Eu sei que estou muito é nevosa,Eu sei que estou muito é nevosa,1,0.1280656409978227,inform_symptoms
Estou com a voz meia fanhosa,Estou com a voz meia fanhosa,48,0.13860582034944768,inform_symptoms
Comecei com espirro no dia 25,Comecei com espirro no dia 25,71,0.17768062578320132,inform_symptoms
Tem algum laboratório que faz exame particular?,Tem algum laboratório que faz exame particular?,75,0.14600355174702162,inform_symptoms
Não obrigada,Não obrigada,7,0.0643167981151449,greeting
Estou muito nervosa.  Estou sem senti cheiro e com coceira na garganta,Estou muito nervosa.  Estou sem senti cheiro e com [coceira na garganta](SINTOMA),48,0.10459482319114088,inform_symptoms
As minhas pernas  ficar tremendo sem forças,As minhas pernas  ficar [tremendo](SINTOMA) sem forças,65,0.17584871784267375,inform_symptoms
Tenho ansiedade,Tenho [ansiedade](SINTOMA),27,0.10991161990712506,inform_symptoms
Fiquei mais nervosa,Fiquei mais nervosa,4,0.16304986356388274,inform_symptoms
Que verifiquei a pressão,Que verifiquei a pressão,64,0.21962764406114732,inform_symptoms
Pois é....o q eu faço já q o dele deu alto?,Pois é....o q eu faço já q o dele deu alto?,41,0.10798351875018708,request_inform
Eu pergunto é considerado alto esse resultado???,Eu pergunto é considerado alto esse resultado???,75,0.14799687878300094,inform_symptoms
um mal estar....,um [mal estar](SINTOMA)....,17,0.14810450171560907,inform_symptoms
Ele tomou dorflex e a dor de cabeça passou,Ele tomou dorflex e a [dor de cabeça](SINTOMA) passou,49,0.14076931543949656,inform_symptoms
O que o Dr. (a) pode me orientar se ele amanhecer c os batimentos com esse resultado?,O que o Dr. (a) pode me orientar se ele amanhecer c os batimentos com esse resultado?,6,0.12628981426721098,request_inform
"Então  amanhã vou ficar atenta....muito obrigada, boa noite!!","Então  amanhã vou ficar atenta....muito obrigada, boa noite!!",32,0.11791534900683875,greeting
"Tá certo, muito obrigada","Tá certo, muito obrigada",45,0.10577058692090702,greeting
Ele não está trabalhando,Ele não está trabalhando,70,0.13125289456632794,inform_symptoms
