txt,annotated_txt,label,distance,intent
Tô  muito nervosa Marcela com tudo isso,Tô  muito nervosa Marcela com tudo isso,46,0.24645131562701073,inform_symptoms
Com muito medo,Com muito medo,88,0.18985852809079828,inform_symptoms
Tá  certo,Tá  certo,45,0.10337371098167336,greeting
Tá  bom,Tá  bom,62,0.10417116700182005,greeting
"Obrigada , que Deus  te abençoe","Obrigada , que Deus  te abençoe",49,0.1947044905587889,inform_symptoms
Estou com idosos correndo risco de se contaminar,Estou com idosos correndo risco de se contaminar,97,0.16566002233323884,inform_symptoms
"Boa tarde! Tenho uma idosa de 84 anos e vivi na rua ,na mesma casa tem mais 2 idosos e o restante são idosos que vão passear lá  Idosos que moram na casa são 3  Uma de 89,outra de 84 e a mais nova de 74. O marido da idosa de 89 tem 80 e está vindo de quixeramobim pra vela não usa máscara , a outra que vem passear também tem 75 também não segue os cuidados. Já falei, levei máscara , a idosa que sai direto de casa tem o hábito de abraçar , beijar e dá a mão pra todo mundo! Ela é lúcida mas às vezes tem algum momento de demência , rir de tudo e acha que o que tá acontecendo é besteira  Elas vivem só , não querem","Boa tarde! Tenho uma idosa de 84 anos e vivi na rua ,na mesma casa tem mais 2 idosos e o restante são idosos que vão passear lá  Idosos que moram na casa são 3  Uma de 89,outra de 84 e a mais nova de 74. O marido da idosa de 89 tem 80 e está vindo de quixeramobim pra vela não usa máscara , a outra que vem passear também tem 75 também não segue os cuidados. Já falei, levei máscara , a idosa que sai direto de casa tem o hábito de abraçar , beijar e dá a mão pra todo mundo! Ela é lúcida mas às vezes tem algum momento de [demência](SINTOMA) , rir de tudo e acha que o que tá acontecendo é besteira  Elas vivem só , não querem",97,0.04782345504702423,inform_symptoms
Acabei de enviar,Acabei de enviar,26,0.18819577347609273,inform_symptoms
"Mãe , tia que me criou, tio,","Mãe , tia que me criou, tio,",33,0.21021751613548556,inform_symptoms
Não pelo contrário estão ajudando,Não pelo contrário estão ajudando,32,0.13070567542711986,inform_symptoms
"Não posso tá lá , meu genrro é. Médico e vem aqui em casa, por isso não posso ir","Não posso tá lá , meu genrro é. Médico e vem aqui em casa, por isso não posso ir",37,0.11267996251127488,inform_symptoms
Não sabemos mais o que fazer,Não sabemos mais o que fazer,37,0.07292355805375395,inform_symptoms
"Elas têm máscaras , falamos, mas aqui não tem os cuidados das autoridades de está colocando eles pra casa","Elas têm máscaras , falamos, mas aqui não tem os cuidados das autoridades de está colocando eles pra casa",95,0.11239081087680636,inform_symptoms
"Como assim doutora, cuidar de sí ?","Como assim doutora, cuidar de sí ?",97,0.19117493625059623,inform_symptoms
"Triste, tenho medo de perder todos eles!","Triste, tenho medo de perder todos eles!",95,0.16489595440094373,inform_symptoms
"Essa semana vou passar 15 dias sem ver minha filha, mandei ela é meu genrro ficarem em casa porque o cunhado dela está com todos sintomas de covid","Essa semana vou passar 15 dias sem ver minha filha, mandei ela é meu genrro ficarem em casa porque o cunhado dela está com todos sintomas de covid",95,0.0999689723586461,inform_symptoms
